,stop_id,stop_name,stop_lat,stop_lon,count_name,census_tract_detail,census_tract,CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractHUNV,TractSNAP
10,122238,CASCADE AVE SW @ CASCADE CIR SW,33.723471,-84.449977,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
11,122228,CASCADE AVE SW @ CASCADE CIR SW,33.726555,-84.44517900000001,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
12,122230,CASCADE AVE SW@1113,33.72506,-84.447609,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
13,900247,CASCADE AVE@BEECHER ST,33.733199,-84.43750899999999,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
14,123132,ALMONT DR SW@WYLAND DR SW,33.725975,-84.43066400000001,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
15,123134,WYLAND DR SW@BLUEFIELD DR SW,33.725128000000005,-84.43084300000001,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
16,123136,WYLAND DR SW@LANVALE DR SW,33.724188,-84.430874,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
17,123138,WYLAND DR SW@LYNFORD DR SW,33.723329,-84.430688,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
18,123148,WYLAND DR SW@LANVALE DR SW,33.724049,-84.430695,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
19,123150,WYLAND DR SW@BLUEFIELD DR SW,33.724922,-84.43070999999999,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
20,123152,WYLAND DR SW@ALMONT DR SW,33.725862,-84.430735,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
21,123154,ALMONT DR SW@EDGEFIELD DR SW,33.725881,-84.429735,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
22,123126,OAKLAND DR SW@ALMONT DR SW,33.725953999999994,-84.427323,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
23,123128,ALMONT DR SW@INDALE PL SW,33.725906,-84.428345,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
24,123130,ALMONT DR SW@EDGEFIELD DR SW,33.725929,-84.42939,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
25,123140,WYLAND DR SW@AVON AVE SW,33.722398,-84.430763,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
26,123142,AVON AVE SW@LORENZO DR SW,33.72245,-84.43246500000001,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
27,123146,WYLAND DR SW@EDGEFIELD DR SW,33.722939000000004,-84.430595,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
28,123156,ALMONT DR SW@INDALE PL SW,33.725846000000004,-84.428529,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
29,123158,ALMONT DR@OAKLAND DR,33.725838,-84.427355,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
30,122326,AVON AVE SW@KENILWORTH DR SW,33.722475,-84.43413199999999,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
31,122352,AVON AVE SW@GRAYMONT DR SW,33.722485,-84.436447,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
32,122354,AVON AVE SW@ELIZABETH AVE SW,33.72251,-84.435512,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
33,122350,AVON AVE SW@WESTMONT RD SW,33.722526,-84.43754399999999,Fulton,131210000000000.0,13121006100,13121006100,Georgia,Fulton,1,3471,1317,0,0,0.0,0,1,0,1,1,1,36.7,34570,0,1,0,1,0,0,0,1,236.268876314163,2806.25852239876,236.268876314163,129.887175783514,1693.54477483034,129.887175783514,2806.25852239876,0.808487041889591,1693.54477483034,0.487912640400559,255.874840646982,0.194286135646911,409.007892062887,0.310560282507887,236.268876314163,0.068069396806155,129.887175783514,0.037420678704556,28.8491996563971,0.021905238919056,36.0869261175394,0.027400855062672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2166,293,488
34,900147,CASCADE AVE SW@ALLEGHENY ST SW,33.734879,-84.436554,Fulton,131210000000000.0,13121006000,13121006000,Georgia,Fulton,1,3390,1338,0,22,0.0064897,0,0,0,0,0,1,41.5,30720,0,0,0,0,0,0,0,0,0.0,467.541175723075,0.0,0.0,262.499629616737,0.0,467.541175723075,0.13791775095076,262.499629616737,0.077433519060984,39.0977157950401,0.029221013299731,68.3449892103672,0.051079962040633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957,351,488
35,900149,CASCADE AVE SW@WESTWOOD AVE SW,33.738094,-84.435317,Fulton,131210000000000.0,13121006000,13121006000,Georgia,Fulton,1,3390,1338,0,22,0.0064897,0,0,0,0,0,1,41.5,30720,0,0,0,0,0,0,0,0,0.0,467.541175723075,0.0,0.0,262.499629616737,0.0,467.541175723075,0.13791775095076,262.499629616737,0.077433519060984,39.0977157950401,0.029221013299731,68.3449892103672,0.051079962040633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1957,351,488
